id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
492,Horchatería Alboraya,"C. de Alcalá, 125, Madrid, Spain, 28001",40.423168,-3.679675,2,5.0,[],1,No price range,+34-915765817,http://www.horchaterialboraya.com/,http://www.instagram.com/horchaterialboraya,http://facebook.com/profile.php?id=100089793894641,"{'Monday': '10:00 - 23:30', 'Tuesday': '10:00 - 23:30', 'Wednesday': '10:00 - 23:30', 'Thursday': '10:00 - 23:30', 'Friday': '10:00 - 23:30', 'Saturday': '10:00 - 23:30', 'Sunday': '10:00 - 23:30'}",https://www.happycow.net/reviews/horchateria-alboraya-madrid-409400
493,Black Ristretto,"Calle de Don Ramón de la Cruz, 29, Salamanca, Madrid, Spain, 28001",40.429110,-3.682200,1,5.0,['European'],0,No price range,No phone number,http://www.blackristretto.com/,http://www.instagram.com/blackristrettomadrid,No facebook,"{'Monday': '08:30 - 15:30', 'Tuesday': '08:30 - 15:30', 'Wednesday': '08:30 - 15:30', 'Thursday': '08:30 - 15:30', 'Friday': '08:30 - 15:30', 'Saturday': '08:30 - 15:30', 'Sunday': '08:30 - 15:30'}",https://www.happycow.net/reviews/black-ristretto-madrid-414399
494,Aloha,"C. de Velázquez, 75, Salamanca, Madrid, Spain, 28006",40.431314,-3.683789,1,4.0,['Western'],0,No price range,+34-634191840,No website,http://www.instagram.com/@aloha.coffee.shop,No facebook,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/aloha-madrid-415065
495,La Bodeguita del Arte II,"Avenida de Menéndez Pelayo, 17, Madrid, Spain, 28009",40.419898,-3.678980,2,3.5,"['Mediterranean', 'European', 'Spanish']",1,Moderado,+34-915044356,https://labodeguitadelarte.es/,No instagram,http://facebook.com/bodeguitaarte,"{'Monday': 'Closed', 'Tuesday': '11:00 - 00:00', 'Wednesday': '11:00 - 00:00', 'Thursday': '11:00 - 00:00', 'Friday': '11:00 - 00:00', 'Saturday': '11:00 - 00:00', 'Sunday': '11:00 - 17:00'}",https://www.happycow.net/reviews/la-bodeguita-del-arte-ii-madrid-242225
496,Hoki Sushi,"C del Ferrocarril, 22, Madrid, Spain, 28045",40.401190,-3.696436,0,0,"['Japanese', 'Asian']",2,Moderado,+34-915284418,https://hokisushirestaurante.negocio.site/,http://www.instagram.com/hokisushirestaurante,No facebook,"{'Monday': '11:30 - 16:30, 19:30 - 23:30', 'Tuesday': '11:30 - 16:30, 19:30 - 23:30', 'Wednesday': '11:30 - 16:30, 19:30 - 23:30', 'Thursday': '11:30 - 16:30, 19:30 - 23:30', 'Friday': '11:30 - 16:30, 19:30 - 23:30', 'Saturday': '11:30 - 16:30, 19:30 - 23:30', 'Sunday': '11:30 - 16:30, 19:30 - 23:30'}",https://www.happycow.net/reviews/hoki-sushi-madrid-madrid-344003
497,Mia Bakery & Specialty Coffee,"Av. de Menéndez Pelayo, 25, Madrid, Spain, 28009",40.418952,-3.678777,1,4.0,['Spanish'],0,No price range,+34-608113432,https://miabakery.es/,http://www.instagram.com/miabakeryoficial/,http://facebook.com/Mia.Bakery.Madrid/,"{'Monday': '08:00 - 14:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '09:00 - 20:00'}",https://www.happycow.net/reviews/mia-bakery-and-specialty-coffee-madrid-408822
498,Amazonia Acai - Retiro,"Calle de Ibiza 15, Madrid, Spain, 28009",40.418573,-3.678546,6,4.0,[],11,No price range,No phone number,No website,No instagram,http://facebook.com/amazonacaies,"{'Monday': '10:00 - 22:00', 'Tuesday': '10:00 - 22:00', 'Wednesday': 'Closed', 'Thursday': '10:00 - 22:00', 'Friday': '10:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/amazonia-acai-madrid-295475
499,Curry Y Canela,"C. de Espartinas, 7, Madrid, Spain, 28001",40.424341,-3.679082,1,4.0,"['Indian', 'Asian']",0,Moderado,+34-914356232,http://currycanela.es/,http://www.instagram.com/currycanelamadrid,http://facebook.com/Curry-y-Canela-100063738782750/,"{'Monday': 'Closed', 'Tuesday': '12:00 - 16:00, 20:00 - 00:00', 'Wednesday': '12:00 - 16:00, 20:00 - 00:00', 'Thursday': '12:00 - 16:00, 20:00 - 00:00', 'Friday': '12:00 - 16:00, 20:00 - 00:00', 'Saturday': '12:00 - 16:00, 20:00 - 00:00', 'Sunday': '12:00 - 16:00'}",https://www.happycow.net/reviews/curry-y-canela-madrid-408546
500,Mazál Bagels & Café,"Calle de Bretón de los Herreros, 35, Chamberí, Madrid, Spain, 28003",40.439591,-3.697375,5,4.0,"['American', 'International', 'European']",12,Moderado,+34-910549566,https://es.mazalmadrid.com/,No instagram,http://facebook.com/Maz%C3%A1l-Bagels-100167871521538/,"{'Monday': '08:30 - 20:30', 'Tuesday': '08:30 - 20:30', 'Wednesday': '08:30 - 20:30', 'Thursday': '08:30 - 20:30', 'Friday': '08:30 - 22:00', 'Saturday': '09:00 - 22:00', 'Sunday': '09:00 - 20:30'}",https://www.happycow.net/reviews/mazal-bagels-and-cafe-madrid-205299
501,La Quinta del Sordo,"41 Calle de Juan Tornero, Madrid, Spain, 28011",40.411178,-3.729347,2,4.0,"['Mediterranean', 'Spanish']",2,Moderado,+34-910343400,https://laquintadelsordocafe.simdif.com/,http://www.instagram.com/laquintadelsordojt,http://facebook.com/LaQuintaDelSordojt/,"{'Monday': 'Closed', 'Tuesday': '10:00 - 17:00', 'Wednesday': '10:00 - 17:00, 19:00 - 00:00', 'Thursday': '10:00 - 17:00, 19:00 - 00:00', 'Friday': '10:00 - 17:00, 19:00 - 00:00', 'Saturday': '10:00 - 17:00, 20:00 - 00:00', 'Sunday': '10:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/la-quinta-del-sordo-madrid-285329
502,Monkee Koffee,"C. de Vallehermoso, 112, Chamberí, Madrid, Spain, 28003",40.440440,-3.708000,1,4.0,['Western'],0,No price range,+34-613001838,https://www.monkeekoffee.com/,No instagram,No facebook,"{'Monday': '08:30 - 19:30', 'Tuesday': '08:30 - 19:30', 'Wednesday': '08:30 - 19:30', 'Thursday': '08:30 - 19:30', 'Friday': '08:30 - 19:30', 'Saturday': '09:00 - 19:30', 'Sunday': '09:00 - 19:30'}",https://www.happycow.net/reviews/monkee-koffee-madrid-407677
503,Tenten Chanclas,"C. de Isaac Peral, 38, Chamberí, Madrid, Spain, 28015",40.438214,-3.717528,0,0,['International'],0,Moderado,+34-912402219,No website,http://www.instagram.com/tentenchanclas,http://facebook.com/p/Tenten-Chanclas-100063501223733/?locale=es_LA,"{'Monday': '07:00 - 22:00', 'Tuesday': '07:00 - 22:00', 'Wednesday': '07:00 - 22:00', 'Thursday': '07:00 - 23:00', 'Friday': '07:00 - 23:00', 'Saturday': '07:00 - 17:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/tenten-chanclas-madrid-399570
504,Mistura - Goya,"C/ Goya 50, Madrid, Spain, 28001",40.424776,-3.678480,4,3.0,[],4,No price range,+34-910512628,http://misturaicecream.com/,No instagram,http://facebook.com/misturaicecream/,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/mistura-madrid-204422
505,Le Pain Quotidien - Velazquez,"C/ Velázquez 92, Madrid, Spain, 28006",40.432617,-3.683323,7,3.5,"['Mediterranean', 'European']",7,Moderado,+34-915772827,http://www.lepainquotidien.es/,No instagram,http://facebook.com/LePainQuotidien,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 00:00', 'Saturday': '09:00 - 00:00', 'Sunday': '09:00 - 22:00'}",https://www.happycow.net/reviews/le-pain-quotidien-madrid-83344
506,Komvida Kombucha,"Calle de Jorge Juan, 64, Madrid, Spain, 28009",40.423395,-3.678002,2,5.0,[],10,No price range,+34-691933090,https://komvida.com/,No instagram,No facebook,"{'Monday': '09:00 - 18:00', 'Tuesday': '09:00 - 18:00', 'Wednesday': '09:00 - 18:00', 'Thursday': '09:00 - 18:00', 'Friday': '09:00 - 14:00', 'Saturday': '11:00 - 15:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/komvida-kombucha-madrid-228843
507,Same Same Burger,"C Andrés Torrejón, 17 (at Retiro), Madrid, Spain, 28014",40.407871,-3.682509,5,4.0,"['American', 'Italian', 'Mediterranean']",10,Moderado,+34-604369306,https://www.samesameburger.com/,http://www.instagram.com/samesame_burger,http://facebook.com/samesameburger,"{'Monday': '12:00 - 16:00, 19:30 - 23:30', 'Tuesday': '12:00 - 16:00, 19:30 - 23:30', 'Wednesday': '12:00 - 16:00, 19:30 - 23:30', 'Thursday': '12:00 - 16:00, 19:30 - 23:30', 'Friday': '12:00 - 23:30', 'Saturday': '12:00 - 23:30', 'Sunday': '12:00 - 23:30'}",https://www.happycow.net/reviews/same-same-burger-madrid-386369
